eap_id,eap_padrao,etapa_seq,etapa_nome,dt_inicio,dt_fim,duracao_dias,status_etapa,responsavel
EAP-2024-00683,Contratação de Serviços,7,Habilitação,2024-09-23,2024-10-06,13.0,Concluída,Pregoeiro
EAP-2024-00683,Contratação de Serviços,8,Declaração de Vencedor,2024-10-06,2024-10-07,1.0,Concluída,Pregoeiro
EAP-2024-00683,Contratação de Serviços,9,Convocação para Assinatura,2024-10-07,2024-10-12,5.0,Concluída,Gestor do Contrato
EAP-2024-00683,Contratação de Serviços,10,Assinatura do Contrato,2024-10-12,2024-10-15,3.0,Concluída,Ordenador
EAP-2025-00684,ARP Engenharia,1,Análise da Demanda,2025-09-10,2025-10-10,30.0,Concluída,Equipe Técnica
EAP-2025-00684,ARP Engenharia,2,Complementação de Informações,2025-10-10,2025-10-21,11.0,Concluída,Equipe Técnica
EAP-2025-00684,ARP Engenharia,3,Elaboração do Edital,2025-10-21,2025-11-28,38.0,Concluída,Equipe Técnica
EAP-2025-00684,ARP Engenharia,4,Publicação do Edital,2025-11-28,2025-11-30,2.0,Concluída,Pregoeiro
EAP-2025-00684,ARP Engenharia,5,Prazo de Elaboração das Propostas,2025-11-30,2025-12-20,20.0,Concluída,Externo
EAP-2025-00684,ARP Engenharia,6,Sessão de Disputa,2025-12-20,2025-12-21,1.0,Concluída,Pregoeiro
EAP-2025-00684,ARP Engenharia,7,Habilitação,2025-12-21,2025-12-23,2.0,Concluída,Pregoeiro
EAP-2025-00684,ARP Engenharia,8,Declaração de Vencedor,2025-12-23,2025-12-26,3.0,Concluída,Pregoeiro
EAP-2025-00684,ARP Engenharia,9,Convocação para Assinatura,2025-12-26,2026-01-05,10.0,Concluída,Gestor do Contrato
EAP-2025-00684,ARP Engenharia,10,Assinatura do Contrato,2026-01-05,2026-01-22,17.0,Concluída,Ordenador
EAP-2024-00685,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2024-09-17,2024-09-22,5.0,Concluída,Equipe Técnica
EAP-2024-00685,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2024-09-22,2024-09-28,6.0,Concluída,Equipe Técnica
EAP-2024-00685,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2024-09-28,2024-10-05,7.0,Concluída,Equipe Técnica
EAP-2024-00685,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2024-10-05,2024-10-11,6.0,Concluída,Ordenador
EAP-2024-00685,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2024-10-11,2024-10-15,4.0,Concluída,Gestor do Contrato
EAP-2024-00685,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2024-10-15,2024-10-17,2.0,Concluída,Ordenador
EAP-2025-00686,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2025-11-30,2025-12-15,15.0,Concluída,Equipe Técnica
EAP-2025-00686,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2025-12-15,2025-12-24,9.0,Concluída,Equipe Técnica
EAP-2025-00686,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2025-12-24,2026-01-02,9.0,Concluída,Equipe Técnica
EAP-2025-00686,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2026-01-02,2026-01-08,6.0,Concluída,Ordenador
EAP-2025-00686,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2026-01-08,2026-01-09,1.0,Concluída,Gestor do Contrato
EAP-2025-00686,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2026-01-09,2026-01-12,3.0,Concluída,Ordenador
EAP-2025-00687,ARP Bens,1,Análise da Demanda,2025-09-24,2025-10-06,12.0,Concluída,Equipe Técnica
EAP-2025-00687,ARP Bens,2,Complementação de Informações,2025-10-06,2025-10-07,1.0,Concluída,Equipe Técnica
EAP-2025-00687,ARP Bens,3,Elaboração do Edital,2025-10-07,2025-10-30,23.0,Concluída,Equipe Técnica
EAP-2025-00687,ARP Bens,4,Publicação do Edital,2025-10-30,2025-11-01,2.0,Concluída,Pregoeiro
EAP-2025-00687,ARP Bens,5,Prazo de Elaboração das Propostas,2025-11-01,2025-11-17,16.0,Concluída,Externo
EAP-2025-00687,ARP Bens,6,Sessão de Disputa,2025-11-17,2025-11-18,1.0,Concluída,Pregoeiro
EAP-2025-00687,ARP Bens,7,Habilitação,2025-11-18,2025-11-27,9.0,Concluída,Pregoeiro
EAP-2025-00687,ARP Bens,8,Declaração de Vencedor,2025-11-27,2025-11-30,3.0,Concluída,Pregoeiro
EAP-2025-00687,ARP Bens,9,Convocação para Assinatura,2025-11-30,2025-12-03,3.0,Concluída,Gestor do Contrato
EAP-2025-00687,ARP Bens,10,Assinatura do Contrato,2025-12-03,2025-12-10,7.0,Concluída,Ordenador
EAP-2024-00688,ARP Engenharia,1,Análise da Demanda,2024-02-26,2024-03-11,14.0,Concluída,Equipe Técnica
EAP-2024-00688,ARP Engenharia,2,Complementação de Informações,2024-03-11,2024-03-18,7.0,Concluída,Equipe Técnica
EAP-2024-00688,ARP Engenharia,3,Elaboração do Edital,2024-03-18,2024-05-02,45.0,Concluída,Equipe Técnica
EAP-2024-00688,ARP Engenharia,4,Publicação do Edital,2024-05-02,2024-05-05,3.0,Concluída,Pregoeiro
EAP-2024-00688,ARP Engenharia,5,Prazo de Elaboração das Propostas,2024-05-05,2024-06-09,35.0,Concluída,Externo
EAP-2024-00688,ARP Engenharia,6,Sessão de Disputa,2024-06-09,2024-06-10,1.0,Concluída,Pregoeiro
EAP-2024-00688,ARP Engenharia,7,Habilitação,2024-06-10,2024-06-25,15.0,Concluída,Pregoeiro
EAP-2024-00688,ARP Engenharia,8,Declaração de Vencedor,2024-06-25,2024-06-30,5.0,Concluída,Pregoeiro
EAP-2024-00688,ARP Engenharia,9,Convocação para Assinatura,2024-06-30,2024-07-15,15.0,Concluída,Gestor do Contrato
EAP-2024-00688,ARP Engenharia,10,Assinatura do Contrato,2024-07-15,2024-07-26,11.0,Concluída,Ordenador
EAP-2022-00689,ARP Engenharia,1,Análise da Demanda,2022-05-30,2022-06-24,25.0,Concluída,Equipe Técnica
EAP-2022-00689,ARP Engenharia,2,Complementação de Informações,2022-06-24,2022-07-08,14.0,Concluída,Equipe Técnica
EAP-2022-00689,ARP Engenharia,3,Elaboração do Edital,2022-07-08,2022-08-12,35.0,Concluída,Equipe Técnica
EAP-2022-00689,ARP Engenharia,4,Publicação do Edital,2022-08-12,2022-08-15,3.0,Concluída,Pregoeiro
EAP-2022-00689,ARP Engenharia,5,Prazo de Elaboração das Propostas,2022-08-15,2022-09-10,26.0,Concluída,Externo
EAP-2022-00689,ARP Engenharia,6,Sessão de Disputa,2022-09-10,2022-09-11,1.0,Concluída,Pregoeiro
EAP-2022-00689,ARP Engenharia,7,Habilitação,2022-09-11,2022-09-25,14.0,Concluída,Pregoeiro
EAP-2022-00689,ARP Engenharia,8,Declaração de Vencedor,2022-09-25,2022-09-29,4.0,Concluída,Pregoeiro
EAP-2022-00689,ARP Engenharia,9,Convocação para Assinatura,2022-09-29,2022-10-03,4.0,Concluída,Gestor do Contrato
EAP-2022-00689,ARP Engenharia,10,Assinatura do Contrato,2022-10-03,2022-10-08,5.0,Concluída,Ordenador
EAP-2022-00690,Contratação de Serviços,1,Análise da Demanda,2022-08-09,2022-08-21,12.0,Concluída,Equipe Técnica
EAP-2022-00690,Contratação de Serviços,2,Complementação de Informações,2022-08-21,2022-08-31,10.0,Concluída,Equipe Técnica
EAP-2022-00690,Contratação de Serviços,3,Elaboração do Edital,2022-08-31,2022-10-03,33.0,Concluída,Equipe Técnica
EAP-2022-00690,Contratação de Serviços,4,Publicação do Edital,2022-10-03,2022-10-05,2.0,Concluída,Pregoeiro
EAP-2022-00690,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-10-05,2022-10-15,10.0,Concluída,Externo
EAP-2022-00690,Contratação de Serviços,6,Sessão de Disputa,2022-10-15,2022-10-16,1.0,Concluída,Pregoeiro
EAP-2022-00690,Contratação de Serviços,7,Habilitação,2022-10-16,2022-10-24,8.0,Concluída,Pregoeiro
EAP-2022-00690,Contratação de Serviços,8,Declaração de Vencedor,2022-10-24,2022-10-26,2.0,Concluída,Pregoeiro
EAP-2022-00690,Contratação de Serviços,9,Convocação para Assinatura,2022-10-26,2022-11-05,10.0,Concluída,Gestor do Contrato
EAP-2022-00690,Contratação de Serviços,10,Assinatura do Contrato,2022-11-05,2022-11-11,6.0,Concluída,Ordenador
EAP-2025-00691,Contratação de Serviços,1,Análise da Demanda,2025-02-13,2025-02-24,11.0,Concluída,Equipe Técnica
EAP-2025-00691,Contratação de Serviços,2,Complementação de Informações,2025-02-24,2025-03-07,11.0,Concluída,Equipe Técnica
EAP-2025-00691,Contratação de Serviços,3,Elaboração do Edital,2025-03-07,2025-04-01,25.0,Concluída,Equipe Técnica
EAP-2025-00691,Contratação de Serviços,4,Publicação do Edital,2025-04-01,2025-04-02,1.0,Concluída,Pregoeiro
EAP-2025-00691,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-04-02,2025-04-18,16.0,Concluída,Externo
EAP-2025-00691,Contratação de Serviços,6,Sessão de Disputa,2025-04-18,2025-04-19,1.0,Concluída,Pregoeiro
EAP-2025-00691,Contratação de Serviços,7,Habilitação,2025-04-19,2025-05-02,13.0,Concluída,Pregoeiro
EAP-2025-00691,Contratação de Serviços,8,Declaração de Vencedor,2025-05-02,2025-05-04,2.0,Concluída,Pregoeiro
EAP-2025-00691,Contratação de Serviços,9,Convocação para Assinatura,2025-05-04,2025-05-16,12.0,Concluída,Gestor do Contrato
EAP-2025-00691,Contratação de Serviços,10,Assinatura do Contrato,2025-05-16,2025-05-19,3.0,Concluída,Ordenador
EAP-2024-00692,ARP Bens,1,Análise da Demanda,2024-12-18,2024-12-24,6.0,Concluída,Equipe Técnica
EAP-2024-00692,ARP Bens,2,Complementação de Informações,2024-12-24,2025-01-01,8.0,Concluída,Equipe Técnica
EAP-2024-00692,ARP Bens,3,Elaboração do Edital,2025-01-01,2025-01-28,27.0,Concluída,Equipe Técnica
EAP-2024-00692,ARP Bens,4,Publicação do Edital,2025-01-28,2025-01-29,1.0,Concluída,Pregoeiro
EAP-2024-00692,ARP Bens,5,Prazo de Elaboração das Propostas,2025-01-29,2025-02-08,10.0,Concluída,Externo
EAP-2024-00692,ARP Bens,6,Sessão de Disputa,2025-02-08,2025-02-09,1.0,Concluída,Pregoeiro
EAP-2024-00692,ARP Bens,7,Habilitação,2025-02-09,2025-02-10,1.0,Concluída,Pregoeiro
EAP-2024-00692,ARP Bens,8,Declaração de Vencedor,2025-02-10,2025-02-15,5.0,Concluída,Pregoeiro
EAP-2024-00692,ARP Bens,9,Convocação para Assinatura,2025-02-15,2025-02-22,7.0,Concluída,Gestor do Contrato
EAP-2024-00692,ARP Bens,10,Assinatura do Contrato,2025-02-22,2025-02-26,4.0,Concluída,Ordenador
EAP-2022-00693,Contratação de Serviços,1,Análise da Demanda,2022-01-11,2022-01-30,19.0,Concluída,Equipe Técnica
EAP-2022-00693,Contratação de Serviços,2,Complementação de Informações,2022-01-30,2022-02-09,10.0,Concluída,Equipe Técnica
EAP-2022-00693,Contratação de Serviços,3,Elaboração do Edital,2022-02-09,2022-03-01,20.0,Concluída,Equipe Técnica
EAP-2022-00693,Contratação de Serviços,4,Publicação do Edital,2022-03-01,2022-03-04,3.0,Concluída,Pregoeiro
EAP-2022-00693,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-03-04,2022-03-20,16.0,Concluída,Externo
EAP-2022-00693,Contratação de Serviços,6,Sessão de Disputa,2022-03-20,2022-03-21,1.0,Concluída,Pregoeiro
EAP-2022-00693,Contratação de Serviços,7,Habilitação,2022-03-21,2022-03-29,8.0,Concluída,Pregoeiro
EAP-2022-00693,Contratação de Serviços,8,Declaração de Vencedor,2022-03-29,2022-03-31,2.0,Concluída,Pregoeiro
EAP-2022-00693,Contratação de Serviços,9,Convocação para Assinatura,2022-03-31,2022-04-06,6.0,Concluída,Gestor do Contrato
EAP-2022-00693,Contratação de Serviços,10,Assinatura do Contrato,2022-04-06,2022-04-11,5.0,Concluída,Ordenador
EAP-2025-00694,Contratação de Serviços,1,Análise da Demanda,2025-08-08,2025-08-11,3.0,Concluída,Equipe Técnica
EAP-2025-00694,Contratação de Serviços,2,Complementação de Informações,2025-08-11,2025-08-24,13.0,Concluída,Equipe Técnica
EAP-2025-00694,Contratação de Serviços,3,Elaboração do Edital,2025-08-24,2025-09-13,20.0,Concluída,Equipe Técnica
EAP-2025-00694,Contratação de Serviços,4,Publicação do Edital,2025-09-13,2025-09-16,3.0,Concluída,Pregoeiro
EAP-2025-00694,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-09-16,2025-09-28,12.0,Concluída,Externo
EAP-2025-00694,Contratação de Serviços,6,Sessão de Disputa,2025-09-28,2025-09-29,1.0,Concluída,Pregoeiro
EAP-2025-00694,Contratação de Serviços,7,Habilitação,2025-09-29,2025-10-16,17.0,Concluída,Pregoeiro
EAP-2025-00694,Contratação de Serviços,8,Declaração de Vencedor,2025-10-16,2025-10-17,1.0,Concluída,Pregoeiro
EAP-2025-00694,Contratação de Serviços,9,Convocação para Assinatura,2025-10-17,2025-10-23,6.0,Concluída,Gestor do Contrato
EAP-2025-00694,Contratação de Serviços,10,Assinatura do Contrato,2025-10-23,2025-10-26,3.0,Concluída,Ordenador
EAP-2024-00695,ARP Bens,1,Análise da Demanda,2024-01-01,2024-01-19,18.0,Concluída,Equipe Técnica
EAP-2024-00695,ARP Bens,2,Complementação de Informações,2024-01-19,2024-01-23,4.0,Concluída,Equipe Técnica
EAP-2024-00695,ARP Bens,3,Elaboração do Edital,2024-01-23,2024-02-17,25.0,Concluída,Equipe Técnica
EAP-2024-00695,ARP Bens,4,Publicação do Edital,2024-02-17,2024-02-18,1.0,Concluída,Pregoeiro
EAP-2024-00695,ARP Bens,5,Prazo de Elaboração das Propostas,2024-02-18,2024-02-24,6.0,Concluída,Externo
EAP-2024-00695,ARP Bens,6,Sessão de Disputa,2024-02-24,2024-02-25,1.0,Concluída,Pregoeiro
EAP-2024-00695,ARP Bens,7,Habilitação,2024-02-25,2024-03-02,6.0,Concluída,Pregoeiro
EAP-2024-00695,ARP Bens,8,Declaração de Vencedor,2024-03-02,2024-03-06,4.0,Concluída,Pregoeiro
EAP-2024-00695,ARP Bens,9,Convocação para Assinatura,2024-03-06,2024-03-12,6.0,Concluída,Gestor do Contrato
EAP-2024-00695,ARP Bens,10,Assinatura do Contrato,2024-03-12,2024-03-18,6.0,Concluída,Ordenador
EAP-2024-00696,Contratação de Serviços,1,Análise da Demanda,2024-02-10,2024-02-21,11.0,Concluída,Equipe Técnica
EAP-2024-00696,Contratação de Serviços,2,Complementação de Informações,2024-02-21,2024-03-02,10.0,Concluída,Equipe Técnica
EAP-2024-00696,Contratação de Serviços,3,Elaboração do Edital,2024-03-02,2024-04-04,33.0,Concluída,Equipe Técnica
EAP-2024-00696,Contratação de Serviços,4,Publicação do Edital,2024-04-04,2024-04-07,3.0,Concluída,Pregoeiro
EAP-2024-00696,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2024-04-07,2024-04-24,17.0,Concluída,Externo
EAP-2024-00696,Contratação de Serviços,6,Sessão de Disputa,2024-04-24,2024-04-25,1.0,Concluída,Pregoeiro
EAP-2024-00696,Contratação de Serviços,7,Habilitação,2024-04-25,2024-05-02,7.0,Concluída,Pregoeiro
EAP-2024-00696,Contratação de Serviços,8,Declaração de Vencedor,2024-05-02,2024-05-05,3.0,Concluída,Pregoeiro
EAP-2024-00696,Contratação de Serviços,9,Convocação para Assinatura,2024-05-05,2024-05-12,7.0,Concluída,Gestor do Contrato
EAP-2024-00696,Contratação de Serviços,10,Assinatura do Contrato,2024-05-12,2024-05-15,3.0,Concluída,Ordenador
EAP-2025-00697,ARP Bens,1,Análise da Demanda,2025-05-16,2025-05-24,8.0,Concluída,Equipe Técnica
EAP-2025-00697,ARP Bens,2,Complementação de Informações,2025-05-24,2025-06-03,10.0,Concluída,Equipe Técnica
EAP-2025-00697,ARP Bens,3,Elaboração do Edital,2025-06-03,2025-06-25,22.0,Concluída,Equipe Técnica
EAP-2025-00697,ARP Bens,4,Publicação do Edital,2025-06-25,2025-06-28,3.0,Concluída,Pregoeiro
EAP-2025-00697,ARP Bens,5,Prazo de Elaboração das Propostas,2025-06-28,2025-07-19,21.0,Concluída,Externo
EAP-2025-00697,ARP Bens,6,Sessão de Disputa,2025-07-19,2025-07-20,1.0,Concluída,Pregoeiro
EAP-2025-00697,ARP Bens,7,Habilitação,2025-07-20,2025-07-28,8.0,Concluída,Pregoeiro
EAP-2025-00697,ARP Bens,8,Declaração de Vencedor,2025-07-28,2025-07-30,2.0,Concluída,Pregoeiro
EAP-2025-00697,ARP Bens,9,Convocação para Assinatura,2025-07-30,2025-08-09,10.0,Concluída,Gestor do Contrato
EAP-2025-00697,ARP Bens,10,Assinatura do Contrato,2025-08-09,2025-08-15,6.0,Concluída,Ordenador
EAP-2024-00698,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2024-03-10,2024-03-19,9.0,Concluída,Equipe Técnica
EAP-2024-00698,Contratação Direta por Limite de Valor,2,Complementação de Informações,2024-03-19,2024-03-24,5.0,Concluída,Equipe Técnica
EAP-2024-00698,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2024-03-24,2024-03-31,7.0,Concluída,Equipe Técnica
EAP-2024-00698,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2024-03-31,2024-04-03,3.0,Concluída,Ordenador
EAP-2024-00698,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2024-04-03,2024-04-11,8.0,Concluída,Gestor do Contrato
EAP-2024-00698,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2024-04-11,2024-04-14,3.0,Concluída,Ordenador
EAP-2024-00699,Inexigibilidade,1,Análise de Conformidade,2024-11-26,2024-12-04,8.0,Concluída,Equipe Técnica
EAP-2024-00699,Inexigibilidade,2,Justificativa de Inexigibilidade,2024-12-04,2024-12-08,4.0,Concluída,Equipe Técnica
EAP-2024-00699,Inexigibilidade,3,Ratificação,2024-12-08,2024-12-13,5.0,Concluída,Ordenador
EAP-2024-00699,Inexigibilidade,4,Convocação para Assinatura,2024-12-13,2024-12-16,3.0,Concluída,Gestor do Contrato
EAP-2024-00699,Inexigibilidade,5,Assinatura do Contrato,2024-12-16,2024-12-19,3.0,Concluída,Ordenador
EAP-2024-00700,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2024-08-22,2024-09-07,16.0,Concluída,Equipe Técnica
EAP-2024-00700,Contratação Direta por Limite de Valor,2,Complementação de Informações,2024-09-07,2024-09-13,6.0,Concluída,Equipe Técnica
EAP-2024-00700,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2024-09-13,2024-09-15,2.0,Concluída,Equipe Técnica
EAP-2024-00700,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2024-09-15,2024-09-16,1.0,Concluída,Ordenador
EAP-2024-00700,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2024-09-16,2024-09-17,1.0,Concluída,Gestor do Contrato
EAP-2024-00700,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2024-09-17,2024-09-19,2.0,Concluída,Ordenador
EAP-2025-00701,Contratação de Serviços,1,Análise da Demanda,2025-01-25,2025-02-07,13.0,Concluída,Equipe Técnica
EAP-2025-00701,Contratação de Serviços,2,Complementação de Informações,2025-02-07,2025-02-21,14.0,Concluída,Equipe Técnica
EAP-2025-00701,Contratação de Serviços,3,Elaboração do Edital,2025-02-21,2025-03-24,31.0,Concluída,Equipe Técnica
EAP-2025-00701,Contratação de Serviços,4,Publicação do Edital,2025-03-24,2025-03-27,3.0,Concluída,Pregoeiro
EAP-2025-00701,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-03-27,2025-04-07,11.0,Concluída,Externo
EAP-2025-00701,Contratação de Serviços,6,Sessão de Disputa,2025-04-07,2025-04-08,1.0,Concluída,Pregoeiro
EAP-2025-00701,Contratação de Serviços,7,Habilitação,2025-04-08,2025-04-15,7.0,Concluída,Pregoeiro
EAP-2025-00701,Contratação de Serviços,8,Declaração de Vencedor,2025-04-15,2025-04-19,4.0,Concluída,Pregoeiro
EAP-2025-00701,Contratação de Serviços,9,Convocação para Assinatura,2025-04-19,2025-04-25,6.0,Concluída,Gestor do Contrato
EAP-2025-00701,Contratação de Serviços,10,Assinatura do Contrato,2025-04-25,2025-04-27,2.0,Concluída,Ordenador
EAP-2025-00702,ARP Bens,1,Análise da Demanda,2025-02-28,2025-03-11,11.0,Concluída,Equipe Técnica
EAP-2025-00702,ARP Bens,2,Complementação de Informações,2025-03-11,2025-03-23,12.0,Concluída,Equipe Técnica
EAP-2025-00702,ARP Bens,3,Elaboração do Edital,2025-03-23,2025-04-11,19.0,Concluída,Equipe Técnica
EAP-2025-00702,ARP Bens,4,Publicação do Edital,2025-04-11,2025-04-13,2.0,Concluída,Pregoeiro
EAP-2025-00702,ARP Bens,5,Prazo de Elaboração das Propostas,2025-04-13,2025-04-19,6.0,Concluída,Externo
EAP-2025-00702,ARP Bens,6,Sessão de Disputa,2025-04-19,2025-04-20,1.0,Concluída,Pregoeiro
EAP-2025-00702,ARP Bens,7,Habilitação,2025-04-20,2025-04-30,10.0,Concluída,Pregoeiro
EAP-2025-00702,ARP Bens,8,Declaração de Vencedor,2025-04-30,2025-05-02,2.0,Concluída,Pregoeiro
EAP-2025-00702,ARP Bens,9,Convocação para Assinatura,2025-05-02,2025-05-11,9.0,Concluída,Gestor do Contrato
EAP-2025-00702,ARP Bens,10,Assinatura do Contrato,2025-05-11,2025-05-12,1.0,Concluída,Ordenador
EAP-2025-00703,ARP Bens,1,Análise da Demanda,2025-05-10,2025-05-28,18.0,Concluída,Equipe Técnica
EAP-2025-00703,ARP Bens,2,Complementação de Informações,2025-05-28,2025-06-05,8.0,Concluída,Equipe Técnica
EAP-2025-00703,ARP Bens,3,Elaboração do Edital,2025-06-05,2025-06-20,15.0,Concluída,Equipe Técnica
EAP-2025-00703,ARP Bens,4,Publicação do Edital,2025-06-20,2025-06-22,2.0,Concluída,Pregoeiro
EAP-2025-00703,ARP Bens,5,Prazo de Elaboração das Propostas,2025-06-22,2025-07-12,20.0,Concluída,Externo
EAP-2025-00703,ARP Bens,6,Sessão de Disputa,2025-07-12,2025-07-13,1.0,Concluída,Pregoeiro
EAP-2025-00703,ARP Bens,7,Habilitação,2025-07-13,2025-07-22,9.0,Concluída,Pregoeiro
