eap_id,eap_padrao,categoria_contratacao,modalidade,tipo_servico,objeto_resumido,unidade_demandante,valor_estimado,valor_contratado,dt_abertura,dt_assinatura,prazo_total_dias,num_etapas,fornecedor_vencedor_id,fornecedor_vencedor_nome,num_participantes,tem_intercorrencia,tipo_intercorrencia,status,urgencia,complexidade
EAP-2023-00358,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-DF,SUREF-DF,105871.46,90960.17,2023-05-12,2023-09-09,120.0,10,FORN-0004,Express Telecomunicações S.A.,6,False,,Concluído,Normal,Baixa
EAP-2022-00359,ARP Engenharia,Licitação,Licitação Eletrônica,Seguros,Contratação de seguros para DIFIN,DIFIN,558615.06,516997.48,2022-12-16,2023-03-31,105.0,10,FORN-0026,Ultra Transporte ME,4,False,,Concluído,Normal,Baixa
EAP-2024-00360,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-CE,SUREF-CE,749281.44,669493.64,2024-03-11,2024-04-04,24.0,6,FORN-0006,Smart Segurança S.A.,2,False,,Concluído,Normal,Baixa
EAP-2024-00361,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIMAP,DIMAP,41598.6,37924.44,2024-01-04,,,10,,,8,True,Impugnação ao Edital,Em Andamento,Normal,Alta
EAP-2024-00362,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-RJ,CENOP-RJ,378462.91,377179.67,2024-12-06,2025-01-17,42.0,6,FORN-0107,Master Digital EPP,2,False,,Concluído,Normal,Média
EAP-2024-00363,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DILOG,DILOG,24994.66,18037.32,2024-02-12,,,10,,,11,False,,Em Andamento,Urgente,Baixa
EAP-2022-00364,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para DITEC,DITEC,9745.62,7137.7,2022-01-30,,,10,,,13,False,,Em Andamento,Normal,Média
EAP-2022-00365,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DIJUR,DIJUR,84116.43,79476.5,2022-07-17,2022-11-29,135.0,10,FORN-0015,Fast Limpeza Eireli,5,False,,Concluído,Urgente,Baixa
EAP-2022-00366,Inexigibilidade,Inexigibilidade,Inexigibilidade,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIFIN,DIFIN,111553.71,96490.03,2022-04-01,2022-04-25,24.0,5,FORN-0223,Omega Limpeza Ltda,1,False,,Concluído,Normal,Média
EAP-2024-00367,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-MG,SUREF-MG,963466.7,738522.43,2024-03-20,2024-06-11,83.0,10,FORN-0068,Net Gestão Eireli,5,False,,Concluído,Normal,Média
EAP-2024-00368,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DITEC,DITEC,106191.27,87138.47,2024-04-03,2024-08-08,127.0,10,FORN-0004,Express Telecomunicações S.A.,9,True,Certame Fracassado,Concluído,Normal,Média
EAP-2025-00369,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Vigilância,Contratação de facilities - vigilância para DIPES,DIPES,52203.85,50265.73,2025-08-24,2025-09-29,36.0,6,FORN-0015,Fast Limpeza Eireli,1,False,,Concluído,Urgente,Média
EAP-2025-00370,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-SP,CENOP-SP,1276514.83,1197957.63,2025-05-11,2025-08-25,106.0,10,FORN-0292,Pro Segurança S.A.,3,False,,Concluído,Normal,Alta
EAP-2023-00371,Contratação de Serviços,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para SUREF-PR,SUREF-PR,1269394.71,959607.98,2023-10-27,2024-01-23,88.0,10,FORN-0211,Leste Engenharia S.A.,6,False,,Concluído,Normal,Média
EAP-2025-00372,Inexigibilidade,Inexigibilidade,Inexigibilidade,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-BA,SUREF-BA,53368.31,52702.26,2025-11-09,2025-12-02,23.0,5,FORN-0145,Alpha Gestão S.A.,1,False,,Concluído,Normal,Alta
EAP-2024-00373,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIMAP,DIMAP,163003.37,140243.71,2024-02-23,2024-05-21,88.0,10,FORN-0043,Ultra Manutenção Eireli,4,False,,Concluído,Normal,Média
EAP-2022-00374,Contratação de Serviços,Licitação,Licitação Eletrônica,Material de Escritório,Contratação de material de escritório para SUREF-PE,SUREF-PE,28287.99,24835.97,2022-01-28,2022-05-19,111.0,10,FORN-0022,Smart Gestão Ltda,9,False,,Concluído,Normal,Média
EAP-2023-00375,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para CENOP-SP,CENOP-SP,102648.9,89988.06,2023-05-14,2023-07-21,68.0,6,FORN-0057,Sigma Administração Ltda,1,True,Diligência TCU,Concluído,Normal,Baixa
EAP-2025-00376,ARP Bens,Licitação,Licitação Eletrônica,Seguros,Contratação de seguros para SUREF-CE,SUREF-CE,795509.63,752087.06,2025-05-09,2025-07-11,63.0,10,FORN-0022,Smart Gestão Ltda,11,False,,Concluído,Urgente,Baixa
EAP-2025-00377,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para DISEC,DISEC,54323.27,40416.78,2025-08-11,2025-11-16,97.0,10,FORN-0283,Max Manutenção ME,12,False,,Concluído,Emergencial,Média
EAP-2022-00378,ARP Bens,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIRIS,DIRIS,75577.66,64950.85,2022-02-18,2022-05-11,82.0,10,FORN-0176,Fast Gestão S.A.,8,False,,Concluído,Normal,Média
EAP-2023-00379,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Limpeza,Contratação de facilities - limpeza para SUREF-DF,SUREF-DF,25258.5,23781.73,2023-05-24,2023-06-19,26.0,6,FORN-0267,Top Manutenção EPP,1,False,,Concluído,Normal,Média
EAP-2022-00380,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DITEC,DITEC,480418.48,367200.57,2022-05-13,2022-10-13,153.0,10,FORN-0005,Sul Construções ME,9,True,Certame Fracassado,Concluído,Normal,Baixa
EAP-2022-00381,Contratação de Serviços,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para DICOM,DICOM,76897.93,72393.79,2022-09-15,2023-02-13,151.0,10,FORN-0105,Elite Engenharia Eireli,6,True,Pedido de Esclarecimento,Concluído,Normal,Baixa
EAP-2024-00382,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-CE,SUREF-CE,3333199.68,3229148.85,2024-08-14,2024-09-10,27.0,6,FORN-0018,Top Gestão EPP,2,False,,Concluído,Normal,Baixa
EAP-2023-00383,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Armazenagem,Contratação de logística - armazenagem para DIJUR,DIJUR,132569.83,105773.0,2023-09-13,,,10,,,7,False,,Em Andamento,Normal,Alta
EAP-2022-00384,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-SP,SUREF-SP,462741.79,418802.45,2022-06-13,2022-07-12,29.0,6,FORN-0176,Fast Gestão S.A.,1,False,,Concluído,Normal,Média
EAP-2022-00385,ARP Bens,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para CENOP-SP,CENOP-SP,1368302.12,1092295.12,2022-11-16,,,10,,,6,False,,Em Andamento,Normal,Baixa
EAP-2025-00386,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIRIS,DIRIS,436359.15,306501.48,2025-05-03,2025-08-23,112.0,10,FORN-0177,Sigma Gestão S.A.,6,False,,Concluído,Normal,Média
EAP-2025-00387,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DIGER,DIGER,31814.69,23159.58,2025-02-25,2025-05-17,81.0,10,FORN-0015,Fast Limpeza Eireli,5,False,,Concluído,Normal,Baixa
EAP-2023-00388,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Consultoria - Gestão,Contratação de consultoria - gestão para SUREF-SP,SUREF-SP,108056.52,102120.31,2023-02-05,2023-02-25,20.0,6,FORN-0148,Norte Engenharia EPP,1,False,,Concluído,Normal,Média
EAP-2024-00389,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DIGER,DIGER,771212.3,684365.43,2024-05-01,2024-07-29,89.0,10,FORN-0196,Sul Administração S.A.,8,False,,Concluído,Normal,Alta
EAP-2024-00390,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para DIMAC,DIMAC,162913.55,144741.47,2024-04-17,2024-05-15,28.0,6,FORN-0003,Sul Serviços ME,1,False,,Concluído,Urgente,Baixa
EAP-2024-00391,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Recepção,Contratação de facilities - recepção para CENOP-SP,CENOP-SP,248675.67,221710.49,2024-06-12,2024-07-18,36.0,5,FORN-0179,Global Administração Eireli,1,False,,Concluído,Normal,Média
EAP-2024-00392,ARP Bens,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para SUREF-PE,SUREF-PE,462707.99,371423.41,2024-01-25,2024-04-15,81.0,10,FORN-0191,Smart Serviços ME,8,False,,Concluído,Normal,Baixa
EAP-2024-00393,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DILOG,DILOG,293661.67,,2024-01-11,,,10,,,6,False,,Cancelado,Normal,Baixa
EAP-2024-00394,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Marketing e Comunicação,Contratação de marketing e comunicação para SUREF-PR,SUREF-PR,161160.85,138770.58,2024-07-21,2024-08-12,22.0,6,FORN-0148,Norte Engenharia EPP,1,False,,Concluído,Emergencial,Alta
EAP-2022-00395,Contratação de Serviços,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para DITEC,DITEC,116090.25,,2022-08-28,,,10,,,12,False,,Cancelado,Normal,Média
EAP-2024-00396,ARP Bens,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIMAC,DIMAC,477398.91,477087.83,2024-11-27,2025-02-11,76.0,10,FORN-0003,Sul Serviços ME,1,False,,Concluído,Normal,Média
EAP-2023-00397,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-PE,SUREF-PE,267716.4,244494.65,2023-09-11,2023-12-05,85.0,10,FORN-0177,Sigma Gestão S.A.,5,False,,Concluído,Normal,Média
EAP-2022-00398,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Material de Escritório,Contratação de material de escritório para CENOP-SP,CENOP-SP,38502.41,34083.37,2022-07-02,2022-08-07,36.0,6,FORN-0074,Inter Telecomunicações Eireli,1,False,,Concluído,Normal,Baixa
EAP-2024-00399,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-CE,SUREF-CE,150739.29,138257.49,2024-03-26,2024-07-28,124.0,10,FORN-0003,Sul Serviços ME,6,False,,Concluído,Normal,Baixa
EAP-2022-00400,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-SP,SUREF-SP,260350.07,205350.48,2022-01-04,2022-04-27,113.0,10,FORN-0004,Express Telecomunicações S.A.,9,True,Diligência TCU,Concluído,Normal,Baixa
EAP-2023-00401,ARP Engenharia,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para DICRE,DICRE,588340.46,503562.29,2023-01-17,2023-04-24,97.0,10,FORN-0015,Fast Limpeza Eireli,6,False,,Concluído,Normal,Baixa
EAP-2024-00402,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIREO,DIREO,565050.38,496670.74,2024-07-11,,,10,,,4,False,,Suspenso,Normal,Baixa
EAP-2023-00403,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-CE,SUREF-CE,157018.35,156622.49,2023-01-10,2023-02-03,24.0,6,FORN-0003,Sul Serviços ME,1,False,,Concluído,Emergencial,Alta
EAP-2025-00404,ARP Bens,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para DIMAP,DIMAP,87888.42,,2025-07-07,,,10,,,4,False,,Cancelado,Normal,Baixa
EAP-2022-00405,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Limpeza,Contratação de facilities - limpeza para DIGER,DIGER,295611.9,268945.45,2022-09-13,2022-10-19,36.0,6,FORN-0251,Sigma Segurança ME,1,False,,Concluído,Normal,Média
EAP-2022-00406,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DITEC,DITEC,186615.1,163999.26,2022-01-15,2022-02-17,33.0,6,FORN-0057,Sigma Administração Ltda,2,False,,Concluído,Normal,Baixa
EAP-2024-00407,Contratação de Serviços,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para SUREF-PR,SUREF-PR,86354.94,61321.23,2024-12-01,2025-03-12,101.0,10,FORN-0243,Alpha Infraestrutura EPP,5,False,,Concluído,Urgente,Média
EAP-2024-00408,ARP Bens,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para DISEC,DISEC,23255.63,22088.71,2024-01-30,,,10,,,3,False,,Em Andamento,Normal,Média
EAP-2024-00409,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIJUR,DIJUR,568622.59,,2024-01-10,,,10,,,6,False,,Cancelado,Emergencial,Alta
EAP-2022-00410,ARP Engenharia,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para CENOP-RJ,CENOP-RJ,70592.44,57112.75,2022-07-25,2023-01-21,180.0,10,FORN-0072,Master Manutenção EPP,4,True,Diligência TCU,Concluído,Normal,Baixa
EAP-2023-00411,Contratação de Serviços,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para SUREF-RJ,SUREF-RJ,98265.68,90655.42,2023-07-27,2023-11-07,103.0,10,FORN-0128,Fast Infraestrutura S.A.,6,False,,Concluído,Normal,Média
EAP-2024-00412,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-DF,SUREF-DF,1626096.79,1329927.71,2024-08-31,2024-11-12,73.0,10,FORN-0008,Norte Logística EPP,6,False,,Concluído,Emergencial,Alta
EAP-2024-00413,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Recepção,Contratação de facilities - recepção para CENOP-DF,CENOP-DF,126514.03,117982.02,2024-01-08,2024-04-06,89.0,10,FORN-0167,Oeste Limpeza Eireli,10,False,,Concluído,Normal,Baixa
EAP-2024-00414,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-SP,SUREF-SP,299965.25,210583.59,2024-03-30,2024-07-21,113.0,10,FORN-0179,Global Administração Eireli,6,False,,Concluído,Normal,Alta
EAP-2025-00415,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-SP,SUREF-SP,277873.33,239447.77,2025-09-10,2025-12-05,86.0,10,FORN-0198,Master Segurança Eireli,6,False,,Concluído,Normal,Baixa
EAP-2024-00416,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Limpeza,Contratação de facilities - limpeza para DIRES,DIRES,82300.01,75825.68,2024-12-01,2025-01-02,32.0,5,FORN-0017,Nacional Digital EPP,1,False,,Concluído,Normal,Média
EAP-2025-00417,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Limpeza,Contratação de facilities - limpeza para DIRIS,DIRIS,25040.47,24495.42,2025-10-10,2025-11-13,34.0,5,FORN-0232,Super Infraestrutura EPP,1,False,,Concluído,Emergencial,Média
EAP-2022-00418,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-MG,SUREF-MG,582029.45,535816.37,2022-12-16,2023-03-15,89.0,10,FORN-0015,Fast Limpeza Eireli,7,False,,Concluído,Normal,Alta
EAP-2022-00419,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DITEC,DITEC,441434.4,412133.56,2022-11-25,,,6,,,1,False,,Suspenso,Normal,Média
EAP-2022-00420,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-DF,SUREF-DF,122414.6,96560.83,2022-09-10,2023-01-19,131.0,10,FORN-0006,Smart Segurança S.A.,4,False,,Concluído,Urgente,Média
EAP-2022-00421,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-SP,SUREF-SP,1894992.0,,2022-07-05,,,10,,,6,False,,Cancelado,Urgente,Média
EAP-2022-00422,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-PR,SUREF-PR,2394660.35,2005949.61,2022-05-13,2022-07-25,73.0,10,FORN-0196,Sul Administração S.A.,8,False,,Concluído,Normal,Média
EAP-2024-00423,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para CENOP-RECIFE,CENOP-RECIFE,506390.77,425894.85,2024-06-13,2024-09-22,101.0,10,FORN-0031,Norte Logística Eireli,13,False,,Concluído,Normal,Média
EAP-2023-00424,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-RS,SUREF-RS,2567669.68,2336339.18,2023-01-21,2023-04-09,78.0,10,FORN-0173,Tech Logística Eireli,9,False,,Concluído,Normal,Média
EAP-2025-00425,ARP Bens,Licitação,Licitação Eletrônica,Marketing e Comunicação,Contratação de marketing e comunicação para DIGER,DIGER,146011.61,121152.45,2025-03-27,2025-06-01,66.0,10,FORN-0148,Norte Engenharia EPP,4,False,,Concluído,Normal,Alta
EAP-2023-00426,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DICRE,DICRE,215287.39,,2023-10-17,,,10,,,10,False,,Cancelado,Normal,Média
EAP-2022-00427,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Marketing e Comunicação,Contratação de marketing e comunicação para DIJUR,DIJUR,93418.56,80440.5,2022-08-07,2022-09-18,42.0,6,FORN-0048,Max Administração Ltda,1,False,,Concluído,Urgente,Baixa
